,Text,labels
5847,@yorocco1  This nation has been divided since 01,Non_hope_speech
5848,@Amazing Worenwu K well how about I say all lives are equal? Better?,Non_hope_speech
5849,Charles Christensen so was the cops that killed George Floyd. They weren’t innocent too. Wow you singled out 2 people out of all the Black Americans killed wrongfully by police. You must be proud,Non_hope_speech
5850,i would have beat them with a book-girl with curly hair,Non_hope_speech
5851,i was waiting and waiting for the basic explanation to be told,Non_hope_speech
5852,@Anna we are allowed because it comes from true knowledge and community but straight people dont get it.,Non_hope_speech
5853,And it Goes on and on and on and on my thumps hurt,Non_hope_speech
5854,@Glennda Sutherland Ofcourse,Non_hope_speech
5855,I am really not the biggest fan of hers (especially her latest music) but you have to give credit where credit is due,Non_hope_speech
5856,What does that even mean? Universally the atom could matter as much as the star for all you know,Non_hope_speech
5857,@The Wanderer Me there is a strong lack of consideration and respect,Non_hope_speech
5858,Internalized homophobia and transphobia are sad things..,Non_hope_speech
5859,i literally started crying out of happiness! you go girl! the world is ready for some change and we are no longer afraid to make it.,Hope_speech
5860,@Jessica Walker your viewpoint is a judgemental one.,Non_hope_speech
5861,It's both the dad and mom fault. It's the dad fault for leaving his family but it's the woman fault for choosing to have a child with the deadbeat in the first place. Since woman yell and scream about their baby daddies are no good,Non_hope_speech
5862,@Miles Lehmann well I guess she really was ahead of her time by decades then,Non_hope_speech
5863,your thing instead of this? why your thing? what about my thing? #donttalkdowntoyourbutler is in dire need of protestular aid.,Non_hope_speech
5864,So now in 2020 can we agree that there is a problem with police brutality?,Non_hope_speech
5865,@Amazing Worenwu the whole universe knows every life matters but we are trying to make this into a bigger deal than it's not.,Non_hope_speech
5866,I want the counterpart to this video,Non_hope_speech
5867,How can the home secretary condemn the protesters for destroying the senseless statute that is offensive to many generations? Well,Non_hope_speech
5868,im sitting here watching this and when he says 'god gave us a choice my choice is to love' im trying not to cry bc my family doesn know yet i told my mom but not really anybody else in my family,Hope_speech
5869,unborn lives matter... oh wow i guess they don't not with what is done to them here,Non_hope_speech
5870,Hey this kind of stuff matters no matter who it happens to! It's wrong to happen to anyone! This happens to white people every day! When it does? Well it's not discrimination or wrong because your white! This abuse of authority in any case is wrong! 🤔🤔🤔🤔 white lives are hurt by all of this alot of people have been liveing in poverty & alot of people are suffering all of this! It's not just racial! Its alot of people fighting againt these atrositys! And the people out there protesting & fighting back are not just black! 🤔🤔🤔🤔 now thats a thought! So if your not black don't fight for this injustice because your life doesn't matter? 🤔🤔🤔🤔 i don't get it?,Non_hope_speech
5871,This guy is totally right!! I'm A white man and love what I am listening to here and there opinion on what is going on. We do not hear enough from the black community on what is going on!!,Non_hope_speech
5872,Why is it so hard for people to separate talking about the movement and the slogan? As slogans,Non_hope_speech
5873,Why are you doubting yourself because of some perceived notion that people don't believe that you are in the job in which you say you are? nnJust keep doing your job and create awesome things,Hope_speech
5874,@Selena this is just your belief and that's OK. But it doesn't apply to everyone,Non_hope_speech
5875,This is great who needs reality tv,Non_hope_speech
5876,@ thats great..but like..me (white) and you (asian) arent getting discriminated anywhere as near as much as black men..or whatever u wanna call them..miniorities?,Non_hope_speech
5877,@Mark if they want it remove go the right way about it,Non_hope_speech
5878,Exactly! Absolutely racist mentality!,Non_hope_speech
5879,All lives matter whether we are in the white or the black. But not all of us were saved. It’s 20. Ask them. There was an extreme culture fight.,Non_hope_speech
5880,crystal should be a journalist when she grows up,Non_hope_speech
5881,The lgbtq helped launched Madonna and the fact she basically knowdlgeses it every time in her song and in her daily life is iconic,Hope_speech
5882,Stop lick boots and act like pride white Americans. No shame be white. All colors equal.,Non_hope_speech
5883,Malcolm also got shot by his own people.,Non_hope_speech
5884,Donald Trump go away Donnie boy,Non_hope_speech
5885,@A Fox Called Scrappy Tail How'd You Get Here? Genesis 1,Non_hope_speech
5886,Joyner Lucas said it best. “Screaming ‘All Lives Matter”  is a protest to my protest,Non_hope_speech
5887,Ohhh I would have loved that game! Thank you for marketing construction toys to girls. I've always loved them as a little girl,Hope_speech
5888,I wouldn't say I'm AGAINST homophobia and people who are homosexual (also part of the LGBTQ+ community) as AGAINST is too much of a strong word. I don't agree with it,Hope_speech
5889,@Molly Cone And when did you have a conversation with this God you speak of where he or she themselves told you this? Or are you just going off of what you've been told your whole life? In a book where people walk on water and snakes talk. The world is bigger than your country. Theres thousands of humans alive today that don't even know the Bible exists. Get out more,Non_hope_speech
5890,@zCharged radical lefties of the worst kind,Non_hope_speech
5891,no it's having a break while we protest,Non_hope_speech
5892,“God gave us a choice and I chose to love” EXCUSE ME WHILE I GO CRY. THIS KID IS TOO CUTE,Hope_speech
5893,do people usually die in this?,Non_hope_speech
5894,We are all slaves to the system doesn't matter what race or religion,Non_hope_speech
5895,I love Sheriff David Clark  It is now 2020.  Where is he?  The nation needs his wisdom.,Non_hope_speech
5896,Well riot 1992 in gta was based on same riot from 1992 in L.A. so it did happened  before with Rodney King but know its global,Non_hope_speech
5897,Calling me things that have nothing to do with this topic is pointless and immature. Also,Non_hope_speech
5898,Sheriff Clarke is a national treasure. He pulls no punches on these idiots.,Non_hope_speech
5899,@Raider its fine...atleast you apologize unlike the other ones who just wanna argue,Non_hope_speech
5900,I cried. It’s so horrible the whole hate part and kids are so good,Non_hope_speech
5901,@On The Far Right Republicans try to stop blacks from voting by making a big deal of voter fraud which just isn't a big deal but means the poor can't afford to vote.nRepublicans try to get rid of groups like planned parenthood that help the poor.nRepublicans fight against raising the minimum wage which would mean the few jobs black people can get pay enough to live on.nRepublicans are against any kind of social benefits to top up the income of those who are on minimum wage.nFor most of American history the economy and job availability has grown far more under Liberal rule.n,Non_hope_speech
5902,Alysa Rice i used to think that ftm meant for the moment,Non_hope_speech
5903,George Washington was a slave owner,Non_hope_speech
5904,I noticed that within engineering schools,Non_hope_speech
5905,She looks amazing!!!,Non_hope_speech
5906,I would tell her to shut up and sing but I don't think she can sing anymore cans she? Wasn't the best to begin with. Lady Gaga is much better. I think gays need to stick with Gaga.,Non_hope_speech
5907,Her outfit is very 1990's Michael Jackson.... I like it !,Non_hope_speech
5908,I took that test and also got Hostile Sexism,Non_hope_speech
5909,Thanks for sharing.,Non_hope_speech
5910,All lives matter - BoooonBlack lives matter - WhoooonWhite lives matter - BOOOOOOOOOOOOOOOOOO,Non_hope_speech
